file name,total expected,num of assigned genes,num of unassigned genes,ratio of assigned genes
GCF_000341795-GCF_000470885,0,7508,3104,0.7075009423294384
GCF_000341795-GCF_000511305,0,7065,2680,0.7249871729091842
GCF_000341795-GCF_000738775,0,7211,2423,0.7484949138467926
GCF_000341795-GCF_001312925,0,4803,3860,0.5544268729077687
GCF_000341795-GCF_001426185,0,6263,2950,0.6798002822099207
GCF_000342045-GCF_000513295,0,5791,2481,0.7000725338491296
GCF_000342105-GCF_000723905,0,5419,3411,0.6137032842582106
GCF_000342105-GCF_000742675,0,6435,1955,0.766984505363528
GCF_000342105-GCF_000751975,0,5175,3435,0.6010452961672473
GCF_000342105-GCF_001278705,0,6057,2750,0.6877483819688884
GCF_000342125-GCF_000377525,0,7882,4083,0.658754701211868
GCF_000342125-GCF_000380165,0,7129,4054,0.6374854690154699
GCF_000342125-GCF_000470535,0,8268,4226,0.6617576436689611
GCF_000342125-GCF_000478605,0,7649,3709,0.6734460292304983
GCF_000342125-GCF_000695235,0,8905,4666,0.6561786161668263
GCF_000342125-GCF_000709915,0,7996,4399,0.645098830173457
GCF_000342125-GCF_000717745,0,8308,4337,0.6570185844207197
GCF_000342125-GCF_000718015,0,8029,3742,0.6821000764590944
GCF_000342125-GCF_000718095,0,8330,4368,0.6560088202866593
GCF_000342125-GCF_000718635,0,8951,3781,0.7030317310713163
GCF_000342125-GCF_000719775,0,7896,4434,0.6403892944038929
GCF_000342125-GCF_000720995,0,8783,4102,0.6816453240201785
GCF_000342125-GCF_000721265,0,7780,4245,0.646985446985447
GCF_000342125-GCF_000744655,0,7560,6095,0.5536433540827536
GCF_000342125-GCF_000952035,0,9081,4687,0.6595729227193492
GCF_000342125-GCF_000964305,0,7412,3827,0.659489278405552
GCF_000342125-GCF_000993785,0,7065,4083,0.633745963401507
GCF_000342125-GCF_001270575,0,8798,4284,0.6725271365234674
GCF_000342125-GCF_001293595,0,7718,3930,0.662603021978022
GCF_000342125-GCF_001418165,0,7465,4537,0.6219796700549909
GCF_000342125-GCF_001418495,0,6398,3928,0.6196010071663761
GCF_000342445-GCF_000484595,0,3926,2110,0.6504307488402916
GCF_000342445-GCF_000513535,0,4486,1943,0.6977757038419661
GCF_000342445-GCF_000775575,0,4070,1920,0.679465776293823
GCF_000342445-GCF_001278755,0,3934,2865,0.5786145021326665
GCF_000344135-GCF_000344155,0,5823,2281,0.7185340572556762
GCF_000344135-GCF_000347295,0,5691,2825,0.668271488961954
GCF_000344135-GCF_000380485,0,5674,2275,0.7138004780475532
GCF_000344135-GCF_000423025,0,5363,1710,0.7582355436165701
GCF_000344135-GCF_000716975,0,6304,2723,0.6983493962556774
GCF_000344135-GCF_000717275,0,6088,3128,0.6605902777777778
GCF_000344155-GCF_000347295,0,6010,2358,0.7182122370936902
GCF_000344155-GCF_000380485,0,5647,2154,0.7238815536469684
GCF_000344155-GCF_000423025,0,5033,1892,0.7267870036101083
GCF_000344155-GCF_000716975,0,7140,1739,0.8041446108796035
GCF_000344155-GCF_000717275,0,6477,2591,0.7142699602999559
GCF_000344175-GCF_000525795,0,2907,1588,0.6467185761957731
GCF_000344175-GCF_000525875,0,3247,1549,0.677022518765638
GCF_000344615-GCF_000622895,0,4428,3748,0.5415851272015656
GCF_000344615-GCF_000632025,0,7673,2797,0.7328557784145177
GCF_000344615-GCF_000723165,0,7139,2996,0.7043907252096695
GCF_000344615-GCF_000818395,0,5617,3982,0.5851651213668091
GCF_000344615-GCF_001189955,0,5343,4342,0.5516778523489932
GCF_000344615-GCF_001191005,0,7249,3069,0.7025586353944563
GCF_000344615-GCF_001425265,0,7681,3512,0.6862324667202716
GCF_000344805-GCF_000379145,0,9801,5556,0.6382105880054698
GCF_000344805-GCF_000426105,0,8361,4863,0.6322595281306715
GCF_000344805-GCF_000426265,0,9947,4952,0.6676286999127459
GCF_000344805-GCF_000472385,0,9500,5027,0.6539547050320094
GCF_000344805-GCF_000472425,0,9489,5026,0.6537375129176713
GCF_000344805-GCF_000472925,0,10259,5510,0.6505802523939375
GCF_000344805-GCF_000473125,0,10316,5332,0.6592535787321063
GCF_000344805-GCF_000515415,0,9804,4402,0.6901309305927074
GCF_000344805-GCF_000516555,0,6767,4859,0.5820574574230174
GCF_000344805-GCF_000701345,0,7821,5221,0.5996779635025303
GCF_000344805-GCF_000938255,0,10033,4620,0.6847062035078141
GCF_000344805-GCF_000938305,0,9508,4489,0.6792884189469172
GCF_000344805-GCF_001295845,0,8011,4348,0.6481916012622381
GCF_000344805-GCF_001425835,0,6757,4637,0.593031420045638
GCF_000346425-GCF_000346505,0,9194,3003,0.7537919160449291
GCF_000346595-GCF_000496595,0,1749,262,0.8697165589259075
GCF_000346595-GCF_001021085,0,1758,287,0.8596577017114915
GCF_000347295-GCF_000380485,0,5337,2876,0.6498234506270547
GCF_000347295-GCF_000423025,0,4655,2682,0.6344554995229658
GCF_000347295-GCF_000716975,0,6736,2555,0.7250026907760198
GCF_000347295-GCF_000717275,0,6269,3211,0.6612869198312237
GCF_000347595-GCF_000376645,0,3486,1256,0.7351328553353016
GCF_000347675-GCF_000971055,0,5329,3220,0.6233477599719266
GCF_000347675-GCF_001429065,0,5387,3184,0.6285147590712868
GCF_000347695-GCF_000741215,0,2270,921,0.7113757442807898
GCF_000347695-GCF_000741765,0,2174,927,0.7010641728474686
GCF_000347775-GCF_000364845,0,5990,2269,0.7252694030754329
GCF_000347775-GCF_000421165,0,5450,1592,0.7739278614030105
GCF_000347775-GCF_000708045,0,5797,1269,0.820407585621285
GCF_000347775-GCF_000831005,0,4231,2422,0.6359537050954457
GCF_000347775-GCF_000934705,0,5450,1661,0.7664182252847701
GCF_000348585-GCF_000376745,0,5334,2052,0.7221770917952883
GCF_000348585-GCF_000510725,0,4759,2396,0.6651292802236198
GCF_000348585-GCF_000661955,0,5490,2632,0.6759418862349175
GCF_000348585-GCF_000815185,0,5837,2188,0.7273520249221184
GCF_000348585-GCF_001014645,0,4847,2642,0.6472159166777941
GCF_000348585-GCF_001314305,0,5025,2670,0.6530214424951267
GCF_000348585-GCF_001427635,0,5023,2608,0.6582361420521556
GCF_000348585-GCF_001431405,0,4711,2561,0.6478272827282728
GCF_000348585-GCF_001431415,0,5064,2689,0.6531665161872824
GCF_000348585-GCF_001431485,0,4410,2727,0.617906683480454
GCF_000348585-GCF_001431505,0,4623,2403,0.6579846285226302
GCF_000348585-GCF_001431535,0,5236,2339,0.6912211221122112
GCF_000348585-GCF_001431645,0,5286,2327,0.6943386312885853
GCF_000348685-GCF_000723205,0,4019,2170,0.6493779285829698
GCF_000348785-GCF_000350145,0,5988,2051,0.7448687647717378
GCF_000348805-GCF_000471965,0,1042,64,0.9421338155515371
GCF_000348905-GCF_000513535,0,4600,2141,0.6823913365969441
GCF_000348905-GCF_000586555,0,4496,2023,0.6896763307255714
GCF_000348905-GCF_000775575,0,4158,2144,0.6597905426848619
GCF_000348905-GCF_000826145,0,4126,1737,0.7037352891011428
GCF_000348905-GCF_000829195,0,4327,2121,0.671060794044665
GCF_000348945-GCF_000520595,0,4706,2850,0.6228163049232398
GCF_000348945-GCF_000785535,0,4995,2658,0.6526852214817719
GCF_000348945-GCF_001281315,0,4908,2969,0.6230798527358131
GCF_000349325-GCF_000359525,0,9072,4828,0.6526618705035971
GCF_000349325-GCF_000367365,0,12639,5790,0.6858212599706983
GCF_000349325-GCF_000373565,0,11256,4821,0.7001306213845867
GCF_000349325-GCF_000373625,0,9885,4177,0.7029583274071967
GCF_000349325-GCF_000377525,0,9470,4630,0.6716312056737589
GCF_000349325-GCF_000384175,0,9921,4710,0.6780807873692843
GCF_000349325-GCF_000424825,0,8617,5321,0.6182379107475965
GCF_000349325-GCF_000424945,0,12018,4213,0.7404349701189082
GCF_000349325-GCF_000424965,0,8414,4827,0.6354504946756288
GCF_000349325-GCF_000444875,0,10505,4127,0.7179469655549481
GCF_000349325-GCF_000470535,0,9967,4662,0.6813179301387655
GCF_000349325-GCF_000478605,0,8843,4650,0.6553768620766324
GCF_000349325-GCF_000497405,0,7050,5351,0.5685025401177325
GCF_000349325-GCF_000497445,0,11104,4954,0.691493336654627
GCF_000349325-GCF_000695235,0,9996,5710,0.6364446708264357
GCF_000349325-GCF_000709915,0,10369,4161,0.7136269786648314
GCF_000349325-GCF_000716165,0,10722,4635,0.6981832389138504
GCF_000349325-GCF_000716215,0,10545,4477,0.7019704433497537
GCF_000349325-GCF_000716335,0,9995,4709,0.6797470076169749
GCF_000349325-GCF_000716805,0,11797,5663,0.6756586483390608
GCF_000349325-GCF_000717745,0,9787,4993,0.6621786197564276
GCF_000349325-GCF_000718015,0,8822,5084,0.634402416223213
GCF_000349325-GCF_000718095,0,10085,4748,0.6799029191667229
GCF_000349325-GCF_000718165,0,13031,5043,0.7209804138541551
GCF_000349325-GCF_000719105,0,9881,4161,0.7036746902150691
GCF_000349325-GCF_000719265,0,8898,5114,0.6350271196117614
GCF_000349325-GCF_000719335,0,9653,4958,0.6606666210389432
GCF_000349325-GCF_000719775,0,9349,5116,0.6463187003110957
GCF_000349325-GCF_000720325,0,11218,5216,0.6826092247778994
GCF_000349325-GCF_000720455,0,10111,5175,0.6614549260761481
GCF_000349325-GCF_000720475,0,10393,5182,0.6672873194221509
GCF_000349325-GCF_000720535,0,9639,4891,0.6633860977288369
GCF_000349325-GCF_000720765,0,12569,4604,0.731904734175741
GCF_000349325-GCF_000720995,0,9611,5409,0.6398801597869508
GCF_000349325-GCF_000721105,0,11748,4826,0.708821045010257
GCF_000349325-GCF_000721265,0,9121,5039,0.644138418079096
GCF_000349325-GCF_000721375,0,10793,4689,0.6971321534685441
GCF_000349325-GCF_000721445,0,9169,5574,0.6219222681950757
GCF_000349325-GCF_000725495,0,11594,4692,0.7118997912317327
GCF_000349325-GCF_000725575,0,11163,4709,0.7033140120967742
GCF_000349325-GCF_000725795,0,9543,4227,0.6930283224400872
GCF_000349325-GCF_000725805,0,10379,5145,0.66857768616336
GCF_000349325-GCF_000739045,0,10410,4342,0.7056670281995662
GCF_000349325-GCF_000745345,0,7931,5930,0.572180939326167
GCF_000349325-GCF_000745675,0,9423,4856,0.6599201624763639
GCF_000349325-GCF_000761215,0,10443,3995,0.7232996259869788
GCF_000349325-GCF_000819545,0,9827,4553,0.6833796940194715
GCF_000349325-GCF_000830005,0,10902,5102,0.6812046988252937
GCF_000349325-GCF_000938975,0,10961,6458,0.6292554107583673
GCF_000349325-GCF_000952035,0,10437,5466,0.6562912657989058
GCF_000349325-GCF_000964305,0,8480,4894,0.6340660983998804
GCF_000349325-GCF_000993785,0,8032,5251,0.6046826771060755
GCF_000349325-GCF_001011035,0,9585,5085,0.6533742331288344
GCF_000349325-GCF_001013905,0,10365,4409,0.7015703262488154
GCF_000349325-GCF_001270575,0,10102,5115,0.663862785043044
GCF_000349325-GCF_001293595,0,9275,4508,0.6729304215337735
GCF_000349325-GCF_001298545,0,12237,4545,0.7291741151233464
GCF_000349325-GCF_001418165,0,9600,4537,0.6790691094291575
GCF_000349325-GCF_001418415,0,10605,4434,0.7051665669259924
GCF_000349325-GCF_001418465,0,10928,5085,0.6824455130206707
GCF_000349325-GCF_001418495,0,7512,4949,0.6028408634941016
GCF_000349325-GCF_001418585,0,11312,4921,0.696852091418715
GCF_000349565-GCF_001422145,0,4478,1825,0.71045533872759
GCF_000349565-GCF_001422205,0,4930,1718,0.7415764139590855
GCF_000349565-GCF_001423045,0,4357,2491,0.6362441588785047
GCF_000349565-GCF_001424385,0,5303,1239,0.8106083766432284
GCF_000349725-GCF_000615765,0,2100,1815,0.5363984674329502
GCF_000349725-GCF_001243975,0,2496,1498,0.6249374061091637
GCF_000349845-GCF_000412695,0,7872,2698,0.7447492904446547
GCF_000349845-GCF_000689415,0,8115,2260,0.7821686746987951
GCF_000349845-GCF_000818015,0,5950,2923,0.6705736504000902
GCF_000349945-GCF_000378245,0,7613,2680,0.7396288739920335
GCF_000349975-GCF_000507865,0,2762,1168,0.7027989821882952
GCF_000349975-GCF_000762845,0,2965,1035,0.74125
GCF_000349975-GCF_000762875,0,2616,1708,0.6049953746530989
GCF_000349975-GCF_000763135,0,2911,1041,0.7365890688259109
GCF_000349975-GCF_000765665,0,2761,1169,0.7025445292620865
GCF_000349975-GCF_000765805,0,2460,1469,0.6261135148892848
GCF_000349975-GCF_001460635,0,2906,1061,0.7325434837408621
GCF_000350085-GCF_000497755,0,5719,3884,0.5955430594605853
GCF_000350085-GCF_000526635,0,5600,3875,0.5910290237467019
GCF_000350085-GCF_000568555,0,7353,3462,0.6798890429958391
GCF_000350085-GCF_000585625,0,5967,4175,0.5883454939854073
GCF_000350085-GCF_000733725,0,5337,3674,0.5922761069803574
GCF_000350085-GCF_000759435,0,6254,4373,0.5885009880493084
GCF_000350085-GCF_000798645,0,7804,5968,0.5666569851873366
GCF_000350085-GCF_000824785,0,8882,3366,0.7251796211626388
GCF_000350085-GCF_001011155,0,5904,4392,0.5734265734265734
GCF_000350085-GCF_001426965,0,6053,3142,0.6582925502990756
GCF_000350085-GCF_001427385,0,6060,3544,0.6309870887130362
GCF_000350485-GCF_000526495,0,5628,3138,0.6420260095824778
GCF_000350525-GCF_000421845,0,3871,1388,0.7360714964822209
GCF_000350525-GCF_000633415,0,3868,1393,0.7352214407907242
GCF_000350525-GCF_000980875,0,3994,1810,0.6881461061337009
GCF_000353565-GCF_000454065,0,6715,2158,0.7567902625943874
GCF_000353565-GCF_000612125,0,7433,2429,0.7537010748326911
GCF_000355765-GCF_000620405,0,3077,1915,0.616386217948718
GCF_000355765-GCF_000832065,0,4344,1276,0.7729537366548043
GCF_000355905-GCF_000378765,0,4410,1151,0.7930228376191333
GCF_000359525-GCF_000367365,0,9552,6393,0.5990592662276576
GCF_000359525-GCF_000373565,0,9184,4409,0.675641874494225
GCF_000359525-GCF_000373625,0,8391,3187,0.7247365693556745
GCF_000359525-GCF_000377525,0,8114,3502,0.6985192837465565
GCF_000359525-GCF_000384175,0,8440,3707,0.6948217666913641
GCF_000359525-GCF_000424825,0,7783,3671,0.679500611140213
GCF_000359525-GCF_000424965,0,7548,3209,0.7016826252672679
GCF_000359525-GCF_000444875,0,8328,3820,0.6855449456700692
GCF_000359525-GCF_000470535,0,8766,3379,0.7217785096747633
GCF_000359525-GCF_000478605,0,7800,3209,0.7085112180942865
GCF_000359525-GCF_000497405,0,6470,3447,0.6524150448724413
GCF_000359525-GCF_000497445,0,8593,4981,0.6330484750257845
GCF_000359525-GCF_000695235,0,8546,4676,0.6463469974285282
GCF_000359525-GCF_000709915,0,8651,3395,0.7181637057944545
GCF_000359525-GCF_000716165,0,8341,4532,0.6479453118931096
GCF_000359525-GCF_000716215,0,8185,4353,0.6528154410591801
GCF_000359525-GCF_000716335,0,8476,3744,0.6936170212765957
GCF_000359525-GCF_000716805,0,9326,5650,0.6227297008547008
GCF_000359525-GCF_000717745,0,8384,3912,0.6818477553675992
GCF_000359525-GCF_000718015,0,7898,3524,0.6914725967431273
GCF_000359525-GCF_000718165,0,9456,6134,0.6065426555484285
GCF_000359525-GCF_000719105,0,8145,3413,0.7047066966603218
GCF_000359525-GCF_000719265,0,7835,3693,0.6796495489243581
GCF_000359525-GCF_000719335,0,8071,4056,0.6655397047909624
GCF_000359525-GCF_000719775,0,8126,3855,0.6782405475335949
GCF_000359525-GCF_000720325,0,9214,4736,0.6605017921146953
GCF_000359525-GCF_000720455,0,8616,4186,0.6730198406498985
GCF_000359525-GCF_000720475,0,8793,4298,0.6716828355358644
GCF_000359525-GCF_000720535,0,8771,3275,0.7281255188444297
GCF_000359525-GCF_000720765,0,9308,5381,0.633671454830145
GCF_000359525-GCF_000720995,0,8440,4096,0.6732610082961072
GCF_000359525-GCF_000721105,0,9032,5058,0.6410220014194464
GCF_000359525-GCF_000721265,0,7969,3707,0.6825111339499829
GCF_000359525-GCF_000721375,0,8814,4184,0.6781043237421142
GCF_000359525-GCF_000721445,0,8369,3890,0.6826821111020475
GCF_000359525-GCF_000725495,0,9008,4794,0.652659034922475
GCF_000359525-GCF_000725575,0,9189,4199,0.6863609202270691
GCF_000359525-GCF_000725795,0,8205,3081,0.7270069112174375
GCF_000359525-GCF_000725805,0,8681,4359,0.6657208588957055
GCF_000359525-GCF_000739045,0,8699,3569,0.7090805347244865
GCF_000359525-GCF_000745345,0,7038,4339,0.6186165069877824
GCF_000359525-GCF_000745675,0,8131,3664,0.6893598982619754
GCF_000359525-GCF_000761215,0,8425,3529,0.7047850092019408
GCF_000359525-GCF_000819545,0,8225,3671,0.691408876933423
GCF_000359525-GCF_000830005,0,9053,4467,0.6696005917159763
GCF_000359525-GCF_000938975,0,9319,5616,0.6239705390023434
GCF_000359525-GCF_000952035,0,8635,4784,0.6434905730680378
GCF_000359525-GCF_000964305,0,7661,3229,0.7034894398530762
GCF_000359525-GCF_000993785,0,7330,3469,0.678766552458561
GCF_000359525-GCF_001011035,0,8106,4080,0.6651895617922206
GCF_000359525-GCF_001013905,0,8497,3793,0.6913751017087063
GCF_000359525-GCF_001270575,0,8628,4105,0.67760936150161
GCF_000359525-GCF_001293595,0,8137,3162,0.7201522258606956
GCF_000359525-GCF_001298545,0,9165,5133,0.6409987410826689
GCF_000359525-GCF_001418165,0,8118,3535,0.6966446408650133
GCF_000359525-GCF_001418415,0,8395,4160,0.668657905217045
GCF_000359525-GCF_001418495,0,6370,3607,0.638468477498246
GCF_000359525-GCF_001418585,0,8579,5170,0.6239726525565495
GCF_000364325-GCF_000483125,0,2426,524,0.8223728813559322
GCF_000364605-GCF_000389985,0,4926,2976,0.6233864844343204
GCF_000364605-GCF_000620645,0,5481,2873,0.6560928896337084
GCF_000364605-GCF_000960475,0,5652,3505,0.6172327181391285
GCF_000364605-GCF_001427795,0,5410,3375,0.6158224245873648
GCF_000364605-GCF_001428125,0,4954,2658,0.6508145034156595
GCF_000364605-GCF_001428565,0,5413,3207,0.6279582366589327
GCF_000364605-GCF_001428765,0,5620,3073,0.6464971816404004
GCF_000364845-GCF_000421165,0,5755,2310,0.7135771853688778
GCF_000364845-GCF_000708045,0,5907,2182,0.730250958091235
GCF_000364845-GCF_000831005,0,4711,2965,0.6137311099531005
GCF_000364845-GCF_000934705,0,5740,2394,0.7056798623063684
GCF_000364865-GCF_000420425,0,2704,957,0.7385960120185742
GCF_000364865-GCF_000429105,0,2715,847,0.7622122403144301
GCF_000364865-GCF_000820725,0,2434,1406,0.6338541666666667
GCF_000364865-GCF_001262055,0,2558,829,0.7552406259226454
GCF_000367205-GCF_000423445,0,3304,1296,0.7182608695652174
GCF_000367205-GCF_000425285,0,3355,1323,0.7171868319794784
GCF_000367205-GCF_000464495,0,2876,919,0.7578392621870883
GCF_000367345-GCF_000445105,0,6099,2802,0.6852039096730704
GCF_000367345-GCF_000508185,0,5918,2491,0.7037697704840052
GCF_000367345-GCF_000743655,0,5524,2477,0.690413698287714
GCF_000367365-GCF_000373565,0,11896,6226,0.6564396865688114
GCF_000367365-GCF_000377525,0,9784,6361,0.6060080520284918
GCF_000367365-GCF_000384175,0,10237,6439,0.6138762293115855
GCF_000367365-GCF_000424825,0,9078,6905,0.5679784771319527
GCF_000367365-GCF_000424945,0,12520,5756,0.6850514335740863
GCF_000367365-GCF_000444875,0,11055,5622,0.6628890088145349
GCF_000367365-GCF_000470535,0,10563,6111,0.6335012594458438
GCF_000367365-GCF_000478605,0,9113,6425,0.5864976187411507
GCF_000367365-GCF_000497405,0,7425,7021,0.5139831095112835
GCF_000367365-GCF_000497445,0,11860,6243,0.6551400320388886
GCF_000367365-GCF_000695235,0,10591,7160,0.5966424426792857
GCF_000367365-GCF_000709915,0,10715,5860,0.6464555052790347
GCF_000367365-GCF_000716165,0,11041,6361,0.6344673026088955
GCF_000367365-GCF_000716215,0,11026,6041,0.6460420694908302
GCF_000367365-GCF_000716335,0,10093,6656,0.6026031404859992
GCF_000367365-GCF_000716805,0,12764,6741,0.6543963086388106
GCF_000367365-GCF_000717745,0,10451,6374,0.6211589895988113
GCF_000367365-GCF_000718015,0,9429,6522,0.5911228136167012
GCF_000367365-GCF_000718095,0,10687,6191,0.6331911363905676
GCF_000367365-GCF_000718165,0,14304,5815,0.7109697301058701
GCF_000367365-GCF_000719105,0,10230,5857,0.6359172002237832
GCF_000367365-GCF_000719335,0,9950,6706,0.5973823246878002
GCF_000367365-GCF_000719775,0,10080,6430,0.6105390672319806
GCF_000367365-GCF_000720325,0,11523,6956,0.6235727041506575
GCF_000367365-GCF_000720455,0,10398,6933,0.599965379954994
GCF_000367365-GCF_000720475,0,10762,6858,0.610783200908059
GCF_000367365-GCF_000720765,0,13640,5578,0.709751274846498
GCF_000367365-GCF_000720995,0,10126,6939,0.5933782595956636
GCF_000367365-GCF_000721105,0,12839,5780,0.6895644234384232
GCF_000367365-GCF_000721265,0,9821,6384,0.6060475161987041
GCF_000367365-GCF_000721375,0,11034,6493,0.6295429908141724
GCF_000367365-GCF_000721445,0,9675,7113,0.5763045032165832
GCF_000367365-GCF_000725495,0,12295,6036,0.6707217282199552
GCF_000367365-GCF_000725575,0,11522,6395,0.6430764078807836
GCF_000367365-GCF_000725795,0,10170,5645,0.6430603857097692
GCF_000367365-GCF_000725805,0,10621,6948,0.604530707496158
GCF_000367365-GCF_000739045,0,10827,5970,0.6445793891766387
GCF_000367365-GCF_000745345,0,8738,7168,0.5493524456180058
GCF_000367365-GCF_000745675,0,10076,6248,0.6172506738544474
GCF_000367365-GCF_000761215,0,10449,6034,0.6339258630103743
GCF_000367365-GCF_000819545,0,10412,6013,0.6339117199391172
GCF_000367365-GCF_000830005,0,11368,6681,0.6298409884204111
GCF_000367365-GCF_000938975,0,11991,7473,0.6160604192355117
GCF_000367365-GCF_000952035,0,10800,7148,0.6017383552484956
GCF_000367365-GCF_000964305,0,8778,6641,0.569297619819703
GCF_000367365-GCF_000993785,0,8443,6885,0.550822025052192
GCF_000367365-GCF_001011035,0,9655,7060,0.5776248878253066
GCF_000367365-GCF_001013905,0,10627,6192,0.6318449372733218
GCF_000367365-GCF_001270575,0,10719,6543,0.6209593326381647
GCF_000367365-GCF_001293595,0,9729,6099,0.6146702047005307
GCF_000367365-GCF_001298545,0,13183,5644,0.7002177723482232
